t_s,x_m,y_m,z_m
11.184,-1.592143668572146,1.3867795576553963,-1.2948583288641615
11.2,-1.5950583993556968,1.38690262168258,-1.2886245289181641
11.216,-1.597998636446607,1.3846878774358344,-1.2838064341997173
11.232,-1.601041173181415,1.383454912709355,-1.277976137080037
11.248,-1.6039644925548073,1.3828471785636238,-1.271863361422075
11.264,-1.6068107828997105,1.3825874037770969,-1.265699182878754
11.28,-1.6095644819606567,1.382528948799919,-1.2595023080740346
11.296,-1.6122298550244014,1.3825864841731974,-1.2532719996634873
11.312,-1.6147990313236182,1.3827142760660336,-1.2470002933407613
11.328,-1.6173090357420077,1.3828915125621806,-1.24055481532696
11.344,-1.6198378258369666,1.383108307545144,-1.2337015610758966
11.36,-1.6223369876403602,1.3833430453730886,-1.2266508844358208
11.376,-1.6247782577804675,1.383596306054697,-1.219462970543669
11.392,-1.6271708988145528,1.3838690736229369,-1.212071509571543
11.408,-1.6295226138691836,1.3841584266865752,-1.2044796135822577
11.424,-1.6318351405217635,1.3844624622326462,-1.196711355349623
11.44,-1.6341081441382774,1.3847800887442432,-1.1887880885727906
11.456,-1.6363402393973758,1.3851105778832415,-1.1807291533193993
11.472,-1.6385295406355145,1.3854533344215247,-1.1725523284670054
11.488,-1.6406740446698986,1.3858077677843679,-1.1642741931769172
11.504,-1.642811698702935,1.3861857051145692,-1.1557034260012522
11.52,-1.6448166148952268,1.386568413077884,-1.1473068748592932
11.536,-1.6467618597414762,1.3869523657591694,-1.1389068358382508
11.552,-1.6486601023983742,1.3873382044727793,-1.1305032108648028
11.568,-1.6505200863158265,1.3877255093384624,-1.1221041060505885
11.584,-1.6523481160304434,1.388113750540799,-1.1137204997612515
11.6,-1.6541483332865805,1.388502503053332,-1.1053645454386078
11.616,-1.6559228201006977,1.388891509230861,-1.0970488687621816
11.632,-1.6576620502571309,1.3892797044308964,-1.088813646226832
11.648,-1.6593618735632323,1.3896675165029282,-1.0806704526389515
11.664,-1.6610174595600486,1.3900553299590455,-1.0726328908735205
11.68,-1.6626233982441956,1.3904436628567947,-1.0647126165670167
11.696,-1.664173705929568,1.3908332322688794,-1.0569188326447403
11.712,-1.665662324191667,1.3912248808306342,-1.0492582824689056
11.728,-1.6670846397241443,1.3916192406463652,-1.0417365775984622
11.744,-1.6684450962126782,1.3920193368597187,-1.0343149453363916
11.76,-1.6697566060255509,1.392424927553835,-1.0269577105097598
11.776,-1.6710157507162715,1.3928366293086012,-1.0196644297537598
11.792,-1.6722203456937375,1.3932545517541606,-1.012438292469054
11.808,-1.6733697527413147,1.393678560802595,-1.0052820072452766
11.824,-1.6744655233674877,1.3941082487729104,-0.9981976192244512
11.84,-1.6755115552824547,1.3945429330239276,-0.9911863945277698
11.856,-1.6765142237170232,1.394981648607553,-0.9842487670291711
11.872,-1.677482387460712,1.395423152759356,-0.9773843329717165
11.888,-1.6784272839947647,1.395865940521511,-0.970591899553824
11.904,-1.6793623037608167,1.3963082729212177,-0.9638695932145411
11.92,-1.6803026423088516,1.3967482177864305,-0.957215033932323
11.936,-1.6812648331949576,1.3971837027386298,-0.9506255808386259
11.952,-1.6822661717562033,1.3976125790759573,-0.9440986529444241
11.968,-1.683324048996056,1.3980326942056835,-0.9376321266823895
11.984,-1.6844552266308397,1.3984419688237777,-0.9312248092183916
12.0,-1.6856865011005107,1.398840023978306,-0.9248393304721259
12.016,-1.6871386295666349,1.3992373950612351,-0.9181305198042128
12.032,-1.6887521350343522,1.3996194118080043,-0.9112485649668273
12.048,-1.6904693925132985,1.3999881937340526,-0.9043672499645742
12.064,-1.6923306941573242,1.4003442747806263,-0.8974161139975171
12.08,-1.694354036614481,1.400687786252222,-0.890342182967553
12.096,-1.6965273811201436,1.401019791578574,-0.883151354819739
12.112,-1.6988361703555117,1.4013411357778183,-0.8758622164828331
12.128,-1.7012685918702906,1.4016522323845009,-0.8684926263764767
12.144,-1.7038148128570998,1.401953265571601,-0.8610591216475454
12.16,-1.7064661934465772,1.4022443236307547,-0.8535769861751796
12.176,-1.7093315810828535,1.4025291374563404,-0.845816104452009
12.192,-1.7122114413407732,1.4027948784538817,-0.838346497846272
12.208,-1.7151346595808046,1.4030496936436925,-0.8309458655713681
12.224,-1.7180973222782734,1.4032969061413567,-0.8235771978085723
12.24,-1.7210892537339628,1.4035379431982817,-0.8162304580544254
12.256,-1.7240994505239324,1.4037736287852751,-0.8089028589901247
12.272,-1.7271174705653167,1.4040044426688447,-0.8015953212702835
12.288,-1.7301341076806191,1.4042305544109588,-0.794311304230195
12.304,-1.7331358867721367,1.4044510521662477,-0.7870747081555739
12.32,-1.7361144698724698,1.4046651189700385,-0.7799028754095765
12.336,-1.7388991005491532,1.4025129547135984,-0.7736252619462504
12.352,-1.7418067577977,1.4014605048530637,-0.766800026379391
12.368,-1.744707591162185,1.4010217669339398,-0.7599227661312338
12.384,-1.747584039323066,1.4008987264361263,-0.7531145995199862
12.4,-1.7504348563506666,1.4009360762718006,-0.7464057256514773
12.416,-1.7532764696798393,1.4010529692979776,-0.7397779573150582
12.432,-1.756125423590758,1.401206797559838,-0.733197478947541
12.448,-1.7589877097978721,1.4013745688963382,-0.7266582086414717
12.464,-1.7618649334487397,1.4015438567662881,-0.7201653223267309
12.48,-1.7647567535895792,1.401708191213857,-0.7137222607858946
12.496,-1.7676612613792806,1.4018644492277583,-0.7073302982617734
12.512,-1.7705748985272687,1.4020114845046374,-0.7009884186225737
12.528,-1.7734924603819187,1.4021493743162579,-0.6946932878261602
12.544,-1.7764071223412208,1.4022790086488865,-0.6884392941689165
12.56,-1.779310518310935,1.4024018535489575,-0.6822186839551689
12.576,-1.7821928749913252,1.402519801249813,-0.6760218066329367
12.592,-1.7850432058281869,1.4026350595543164,-0.6698374790904099
12.608,-1.787849562568366,1.4027500559370876,-0.663653472205777
12.624,-1.7905993367392927,1.402867344629691,-0.6574571159812543
12.64,-1.7932795962780124,1.4029895126171035,-0.6512360118796319
12.656,-1.7958774339857815,1.4031190854233166,-0.6449788321169292
12.672,-1.798385781139504,1.403258815572522,-0.6386613127323305
12.688,-1.800924691985705,1.4034200596658646,-0.6319112345936014
12.704,-1.8034594793975696,1.4035854063682873,-0.6249016948424497
12.72,-1.8059242351723923,1.4037608565721316,-0.6178156385648158
12.736,-1.808316909277282,1.4039520074062999,-0.6105897346310042
12.752,-1.8106597248840157,1.4041600792615,-0.6031547497558593
12.768,-1.8129646297831852,1.4043829246043502,-0.5955148795543657
12.784,-1.8152346732506213,1.4046192950520078,-0.5876974753860106
12.8,-1.8174695261337848,1.4048685646830874,-0.5797261163838447
12.816,-1.8196672211324822,1.4051303327370306,-0.5716216880056985
12.832,-1.8218250997216936,1.4054042327424858,-0.5634030704804915
12.848,-1.8239935942767402,1.4057032913830194,-0.5548238883621387
12.864,-1.8260174878263755,1.4060112222798977,-0.5464386924107895
12.88,-1.8279786134893938,1.4063213567661144,-0.5380484680160607
12.896,-1.8298901817279645,1.4066344575776661,-0.5296512028120959
12.912,-1.8317614472388655,1.4069500480003254,-0.5212542682261916
12.928,-1.8335993773857826,1.4072675118050921,-0.5128681977979332
12.944,-1.8354088352275295,1.4075863389297993,-0.5045048853254404
12.96,-1.837192612486905,1.4079061983174261,-0.49617688205895943
12.976,-1.8389471747591146,1.408226631409089,-0.48790932786950286
12.992,-1.840664607169334,1.4085474404769902,-0.4797303541904929
13.008,-1.842340255305112,1.4088691794577792,-0.4716522167143391
13.024,-1.8439688316141087,1.4091923905357908,-0.46368741043798795
13.04,-1.8455444669073529,1.4095177970403552,-0.45584608125377046
13.056,-1.8470610248635773,1.4098462720961786,-0.4481358887244854
13.072,-1.8485129023846358,1.4101786813581407,-0.4405623971247437
13.088,-1.8499007389617161,1.4105167706872472,-0.4331069856672502
13.104,-1.8512349159268648,1.41086142669486,-0.4257286383140175
13.12,-1.8525190220691647,1.4112126368206013,-0.4184130147087287
13.136,-1.8537493150578483,1.411570890749953,-0.4111633758482359
13.152,-1.8549245850781355,1.4119361716822902,-0.40398261560949794
13.168,-1.856045474221801,1.4123081901239516,-0.3968730329155789
13.184,-1.8571149664910436,1.4126863434766055,-0.38983619066192704
13.2,-1.8581384850705318,1.4130697169830229,-0.3828728353698724
13.216,-1.8591239490899893,1.4134570841409333,-0.37598287271530223
13.232,-1.8600817074997587,1.4138469205272597,-0.3691653943021758
13.248,-1.8610243585976547,1.4142374305638963,-0.3624187625816926
13.264,-1.8619664477907847,1.414626588319476,-0.3557407596855006
13.28,-1.862924044876913,1.4150121921264331,-0.34912880588804696
13.296,-1.863914207753134,1.4153919320372441,-0.34258025204601356
13.312,-1.8649543479928872,1.4157634680544056,-0.3360927485383783
13.328,-1.8660615244724423,1.4161245156455071,-0.32966469076517524
13.344,-1.8672517049304707,1.4164729331192192,-0.3232957379954817
13.36,-1.868659055005857,1.416818800543858,-0.316598313755189
13.376,-1.8702303062920744,1.4171468968822905,-0.3097082127956686
13.392,-1.8719033034974044,1.4174613408802401,-0.3028172371727168
13.408,-1.8737009353574374,1.4177597155326318,-0.2959145495147816
13.424,-1.8756583134032017,1.4180435221060468,-0.28890867675989423
13.44,-1.8777756445070926,1.418312987317899,-0.28177575782365627
13.456,-1.8797990996385319,1.4162123077898499,-0.2751516528204442
13.472,-1.8820854885291494,1.415201948673201,-0.26806611884805004
13.488,-1.884566102737347,1.414798361792989,-0.260722487033855
13.504,-1.8871737247344311,1.4147180457255775,-0.25328771485282847
13.52,-1.8899994457314104,1.414799347990496,-0.24557188664891588
13.536,-1.8928522964461478,1.4149560483287447,-0.23811604737992395
13.552,-1.8957559030692572,1.415146725257362,-0.23072125516210537
13.568,-1.8987022918530632,1.415352147132374,-0.22335581436489846
13.584,-1.901679886338919,1.4155625665135383,-0.2160105647028179
13.6,-1.904677264583194,1.4157732491072625,-0.20868269609525217
13.616,-1.9076839763674414,1.4159819850406246,-0.20137279802714242
13.632,-1.9106909266671122,1.4161877323553322,-0.19408389884922445
13.648,-1.9136887746358926,1.4163897496705238,-0.18682678708847486
13.664,-1.9166645412944248,1.4165869601129741,-0.1796316187510894
13.68,-1.9196144863040516,1.416779109115937,-0.1725073877877554
13.696,-1.9225364616302714,1.4169655702298496,-0.16546461570197626
13.712,-1.925430833986158,1.4171453897589352,-0.15851280822170732
13.728,-1.9282998257323891,1.4173174416231997,-0.15166006021661155
13.744,-1.9311466907224952,1.4174805847200904,-0.14491271956005647
13.76,-1.9339805485222996,1.4176339949972503,-0.1382606806525997
13.776,-1.9368209583032692,1.4177766459655867,-0.13166524890400594
13.792,-1.939675274114155,1.4179077658556538,-0.12510940907867868
13.808,-1.9425453240730504,1.41802681740304,-0.11859848055878003
13.824,-1.9454308406210075,1.4181337939081118,-0.11213649542978668
13.84,-1.948330255432791,1.4182290324152207,-0.10572549524072503
13.856,-1.9512404645671901,1.4183132341232485,-0.09936529231637496
13.872,-1.9541567930554722,1.418387448028338,-0.09305340638794969
13.888,-1.9570729726055318,1.4184530658843684,-0.0867850624985388
13.904,-1.9599811836415013,1.4185118075573626,-0.08055328430263169
13.92,-1.9628721571806673,1.4185656945093439,-0.07434909413562533
13.936,-1.9657353403669235,1.418617008573448,-0.0681618309163178
13.952,-1.9685591234325794,1.4186682357680074,-0.061979590590869355
13.968,-1.971331121620583,1.4187219963266873,-0.055789787749523964
13.984,-1.97403849939387,1.4187809636922297,-0.04957982982711617
14.0,-1.9766683166111134,1.4188477768442835,-0.04333788699571278
14.016,-1.9792078669685316,1.4189249521094285,-0.037053731133241036
14.032,-1.981783222923345,1.4190218194891884,-0.03033808480794972
14.048,-1.984359402857292,1.4191215773842314,-0.02336297293038893
14.064,-1.986866818165001,1.41923249322279,-0.016311842361560906
14.08,-1.989281993696012,1.419358934903599,-0.009177388930072257
14.096,-1.991631518579131,1.4195041491063036,-0.001857528958099472
14.112,-1.993938292290154,1.419665407417967,0.005682737655032082
14.128,-1.996210654627743,1.4198406145135918,0.01341692082192717
14.144,-1.9984501656880465,1.4200288957415559,0.021318466085950567
14.16,-2.000655585084159,1.4202298356329925,0.029364385980772595
14.176,-2.002824308188889,1.4204431697504336,0.037534269507399944
14.192,-2.0050165532386144,1.4206817834912246,0.046112915612556094
14.208,-2.007057527822686,1.4209329794815562,0.05448982306190306
14.224,-2.0090335692335763,1.4211874420625987,0.06287403872999055
14.24,-2.010958027636315,1.4214459046379475,0.07126837842876879
14.256,-2.0128404165577223,1.4217077954641477,0.07966593503944087
14.272,-2.0146881397977228,1.4219724024871934,0.08805659855779507
14.288,-2.0165065934122284,1.4222391281932312,0.09642881905771915
14.304,-2.018299138908295,1.4225075660251858,0.10477025827090539
14.32,-2.020067160475551,1.4227775302439707,0.11306831073302721
14.336,-2.021799880264182,1.4230485282300132,0.12128121787775177
14.352,-2.0234928247033004,1.4233212040386578,0.1293982792851493
14.368,-2.0251408057161915,1.423596139645758,0.13740637262108962
14.384,-2.026738142173757,1.4238740565714691,0.14529451437955074
14.4,-2.028278739105205,1.4241558449895266,0.15305416695674928
14.416,-2.029756602887125,1.4244424729004057,0.1606792125738763
14.432,-2.0311687758951456,1.4247348535551816,0.16817061177974876
14.448,-2.0325223074382186,1.4250350705432018,0.17557220887360692
14.464,-2.0338278137367847,1.4253421561261412,0.18291253470045143
14.48,-2.0350802987737366,1.4256569512798178,0.19018816582382936
14.496,-2.036278121706476,1.425979539044859,0.1973960080826465
14.512,-2.0374211038230223,1.4263097534127023,0.20453350430691727
14.528,-2.0385113654586395,1.4266470866786898,0.2115987917262325
14.544,-2.0395533999354276,1.4269906968671275,0.21859080521352375
14.56,-2.0405541863580665,1.4273394014420508,0.22550931790513623
14.576,-2.0413664526735573,1.4253362160973153,0.23089003150725668
14.592,-2.042341655307868,1.424294699020701,0.23725299546955744
14.608,-2.043382043833238,1.4238748431902175,0.24383420417999305
14.624,-2.0443811643591205,1.4238280649918602,0.25041697054297135
14.64,-2.045386128964234,1.4239879266043518,0.2569545308515087
14.656,-2.046419647020664,1.4242605174851373,0.26343785975458733
14.672,-2.0475063219342053,1.4245909084506458,0.2698640647993045
14.688,-2.048667488972754,1.4249471644192637,0.2762384034359682
14.704,-2.050039543510464,1.4253151937534294,0.28294204191987715
14.72,-2.051567914682599,1.4256715252467353,0.28982866210050384
14.736,-2.053198116566006,1.4260161733705408,0.2967181797973115
14.752,-2.054954254831525,1.426343584188901,0.30361792123511516
14.768,-2.0568715702696307,1.4266523240256956,0.3106168041837021
14.784,-2.058950439926227,1.4269412904130558,0.3177379125379653
14.8,-2.0611736085323686,1.427212078965254,0.3249647079987843
14.816,-2.0635274757694844,1.4274659268393526,0.33227971723908145
14.832,-2.0660010514401894,1.4277038537293014,0.3396664829021036
14.848,-2.068585023955767,1.427926735434995,0.3471096580220853
14.864,-2.0712710015323865,1.4281353721534382,0.354594925853504
14.88,-2.074141746885716,1.42832780578791,0.3622934246871514
14.896,-2.0770300843443863,1.428505369159112,0.3697452536768388
14.912,-2.079960945186415,1.428672541488332,0.3771388529005417
14.928,-2.0829277554533694,1.4288321399066908,0.3845047560253798
14.944,-2.0859197236331877,1.4289856794482778,0.39185098570633353
14.96,-2.0889259232222965,1.4291342089470431,0.39917905364962586
14.976,-2.0919363607492385,1.4292784773942484,0.4064871086161724
14.992,-2.0949425153103194,1.4294189302537779,0.41377105492758054
15.008,-2.097928921134046,1.42955517657828,0.42099786562316555
15.024,-2.1008906944597645,1.429687207516755,0.4281579069267057
15.04,-2.103824406027785,1.4298147486338764,0.43524037915625413
15.056,-2.106729305515465,1.4299370591560954,0.44223522021187134
15.072,-2.1096069596095135,1.4300530890173246,0.44913368730658043
15.088,-2.1124603539037428,1.4301616781955184,0.45592867338621224
15.104,-2.115291480743777,1.430261971021409,0.4626145691732794
15.12,-2.118123184038306,1.4303526022878934,0.46922926943848686
15.136,-2.120967108983425,1.4304324977183172,0.4758045331837101
15.152,-2.12382633123118,1.4305009677398233,0.4823367719884402
15.168,-2.1267011392803736,1.4305578996937063,0.4888213053354353
15.184,-2.129590528869473,1.430603521894901,0.4952552906099078
15.2,-2.1324919856548856,1.4306384314877567,0.5016380719133471
15.216,-2.135401441642867,1.4306635787777782,0.5079712677162258
15.232,-2.1383132357579044,1.4306802654329436,0.5142588023189796
15.248,-2.1412201355454052,1.4306901341360918,0.5205068485469441
15.264,-2.144113416273433,1.4306951469894889,0.5267236691072888
15.28,-2.146983002814798,1.4306975492457017,0.5329193434869777
15.296,-2.1498176737312553,1.430699817683144,0.5391053734916057
15.312,-2.1526053231330193,1.430704594384691,0.5452941663163875
15.328,-2.155333270170897,1.4307146082352098,0.5514984009219333
15.344,-2.157988598975328,1.4307325880457245,0.5577302913431037
15.36,-2.160558503103446,1.430761172971355,0.5640007697273308
15.376,-2.163047386549021,1.4308033494844294,0.5703643990818847
15.392,-2.1655638338575542,1.4308635592432652,0.577155796455902
15.408,-2.1680694473190836,1.4309284791437975,0.5841899701006089
15.424,-2.1705041815236688,1.4310059596400486,0.5913011483492754
15.44,-2.1728796552588494,1.4311012357174129,0.5985886781174447
15.456,-2.175213475867811,1.4312126470635833,0.6060928129617495
15.472,-2.1775121694974215,1.4313384660585506,0.6137916927955682
15.488,-2.1797766448047327,1.4314779567347404,0.6216599501234398
15.504,-2.1820056479935417,1.4316307506192543,0.6296753527556181
15.52,-2.1841968363819886,1.431796602295743,0.637817986210985
15.536,-2.1863474856960963,1.4319752496937121,0.6460696847581523
15.552,-2.1885069789658327,1.4321765724098205,0.6546715099181999
15.568,-2.190520509180611,1.4323917275971758,0.6630711070921016
15.584,-2.1924718081795165,1.4326104451837245,0.671472537301023
15.6,-2.1943742394684125,1.4328333124146224,0.6798786268031587
15.616,-2.1962370073468933,1.433059727053586,0.6882819920078694
15.632,-2.1980669513726276,1.4332889911448536,0.6966719077677676
15.648,-2.19986874403444,1.4335205611858202,0.7050362459605422
15.664,-2.201644943751367,1.4337541216890823,0.7133622571299082
15.68,-2.2033888881796497,1.4339893529781171,0.7216165297763021
15.696,-2.20477886485247,1.431866599482491,0.7285258424983212
15.712,-2.2064138657603016,1.430858987242469,0.736365741173927
15.728,-2.208032005038603,1.4305108836351668,0.7442689633589734
15.744,-2.2095975564668526,1.4304935405896257,0.7520775014749994
15.76,-2.2111020110477755,1.4306434456961041,0.7597601378075631
15.776,-2.2125406923317414,1.4308810937534977,0.7673057672661612
15.792,-2.213916854562399,1.431168436151031,0.7747430890961389
15.808,-2.215242366717943,1.431484712715847,0.7821100108137606
15.824,-2.216516927815555,1.4318198387674772,0.7894134029195874
15.84,-2.2177376184884015,1.4321688170401274,0.7966501153037859
15.856,-2.2189035290965595,1.432528808663441,0.8038174037808968
15.872,-2.2200158202980957,1.4328979683339018,0.8109131453381098
15.888,-2.2210780146601805,1.4332747760173565,0.8179359674612421
15.904,-2.2220961035461606,1.4336576976634998,0.8248853165832076
15.92,-2.223078566156841,1.434045016206481,0.8317614733511011
15.936,-2.2240362741679003,1.434434761817603,0.8385655138576353
15.952,-2.224982279831492,1.4348247022911607,0.845299210828138
15.968,-2.225931483519719,1.4352123734232853,0.851964868987234
15.984,-2.226900182790901,1.435595138082732,0.8585650893343664
16.0,-2.227905511700191,1.4359702668106629,0.8651024584457905
16.016,-2.2289647880248156,1.4363350341518009,0.8715791608576372
16.032,-2.230094797518579,1.4366868245734588,0.8779965151928046
16.048,-2.2313181592983566,1.4370235614048796,0.8843779760695892
16.064,-2.2327608919560715,1.4373465013154616,0.8910847573290536
16.08,-2.2343656237921308,1.4376439946020907,0.8979731188672796
16.096,-2.2360726902077177,1.4379233583591082,0.9048614281291025
16.112,-2.2379173251793065,1.4381828880635121,0.9118025460835526
16.128,-2.239922739315132,1.4384217730499496,0.918860888876646
16.144,-2.2420803535655365,1.4386412142004328,0.92603884022076
16.16,-2.244374853338287,1.4388431539215936,0.9333179586580463
16.176,-2.2467939369092385,1.4390289695176186,0.9406801051130868
16.192,-2.249327496840868,1.4391996870891555,0.9481084437997188
16.208,-2.2519667663370657,1.4393561373180859,0.9555874143333106
16.224,-2.25481997965262,1.439494957535813,0.9633457527401417
16.24,-2.257690390344089,1.439618718972235,0.9708183242749215
16.256,-2.2606056455921153,1.4397316578838224,0.9782236542628949
16.272,-2.263560849029686,1.43983674501938,0.9855980353380613
16.288,-2.2665454994271856,1.4399356351202233,0.9929514498130491
16.304,-2.269548518447137,1.4400295386535842,1.000286744828535
16.32,-2.2725594896861177,1.4401193841048305,1.0076031058283466
16.336,-2.27556925135901,1.4402058072974688,1.0148971859518348
16.352,-2.2785656234744747,1.4402888954285298,1.0221491866185408
16.368,-2.2815388125840586,1.4403684322802126,1.0293376728660135
16.384,-2.284484836853811,1.440444342716357,1.0364526863645256
16.4,-2.287401856043907,1.4405160631248928,1.043483734512401
16.416,-2.2902906271396204,1.4405826265522705,1.0504215048502088
16.432,-2.2931536993153636,1.4406428697320173,1.0572582072620353
16.448,-2.295993996710629,1.4406957099820141,1.0639877405841176
16.464,-2.2988251489297857,1.4407399516992625,1.0706293798668378
16.48,-2.3016642985923697,1.440774214672975,1.0772199863602616
16.496,-2.3045174478855124,1.4407977081559875,1.0837696295921002
16.512,-2.307386031009703,1.4408100933300991,1.0902731828588614
16.528,-2.3102695703728715,1.4408114974382937,1.0967270508747347
16.544,-2.313166181974143,1.440802395132265,1.1031297181300572
16.56,-2.3160724170317337,1.4407836290455196,1.1094819302531762
16.576,-2.3189832372159915,1.4407564020591,1.1157867400590655
16.592,-2.3218920142628448,1.4407222720653385,1.1220494846421794
16.608,-2.3247905897404357,1.440683134526755,1.128277665148082
16.624,-2.3276693942778826,1.4406411910528734,1.1344807171070284
16.64,-2.330517629129861,1.4405989022401493,1.1406696615435294
16.656,-2.3333235072918956,1.4405589251757687,1.146856633442801
16.672,-2.3360745465181267,1.4405240374333934,1.1530542905871606
16.688,-2.3387578999869145,1.4404970509912873,1.1592751132820063
16.704,-2.3413607022507406,1.44048072122864,1.1655306141441413
16.72,-2.343870398333847,1.4404776580551497,1.1718304872387795
16.736,-2.346413114628312,1.4404932601913154,1.1785654372137548
16.752,-2.3489559782648692,1.4405121366326292,1.1855672866425422
16.768,-2.3514302829452336,1.4405442550984637,1.1926452003173822
16.784,-2.3538262110706527,1.440594221669146,1.1998426225906553
16.8,-2.356168620340074,1.4406627569104915,1.2072447074066004
16.816,-2.3581030514824923,1.438399772447303,1.2138752246940632
16.832,-2.3602696462428385,1.4372405134490194,1.2214753282061395
16.848,-2.3624526232559133,1.4367500816462466,1.2294046354546955
16.864,-2.364621512836831,1.4366074154559176,1.2374973211325844
16.88,-2.366763544405354,1.4366433419050084,1.2457112965097457
16.896,-2.368920075650837,1.4367794827107936,1.2542727570176706
16.912,-2.370944277297304,1.4369708645411086,1.2626601286028107
16.928,-2.3729088302652634,1.437185736091152,1.2710548595491848
16.944,-2.3748257530320704,1.4374140991973163,1.2794566278391555
16.96,-2.3767037274779104,1.43765037975058,1.2878578083349064
16.976,-2.3785493119331402,1.4378915455620365,1.2962479951584591
16.992,-2.380367099109032,1.4381359772751374,1.304615552671081
17.008,-2.3821597284498237,1.4383828875753015,1.3129482231145035
17.024,-2.3839251155107926,1.4386320224698266,1.3212254321005812
17.04,-2.3856541047573794,1.4388836560068345,1.3294143518238557
17.056,-2.3873420107412664,1.4391386838840512,1.3375035126853587
17.072,-2.388983533485109,1.4393979571432423,1.3454804953062875
17.088,-2.390572870063428,1.4396624644755798,1.3533350905638588
17.104,-2.392103949055368,1.4399333033052342,1.3610594876501774
17.12,-2.3935709597488453,1.4402115742547945,1.3686482270365035
17.136,-2.394973728684939,1.4404985249547815,1.376115399516977
17.152,-2.396322085690629,1.4407943199715063,1.383503118422793
17.168,-2.3976211546100057,1.4410981761498824,1.3908287659811387
17.184,-2.3988668547030305,1.4414106469904346,1.398089036338696
17.2,-2.400057806661937,1.4417317370698628,1.405280944360407
17.216,-2.4011943766187933,1.4420611728444135,1.4124020852168726
17.232,-2.4022792457499658,1.442398310586578,1.4194507760987176
17.248,-2.403317504718498,1.4427421244704626,1.4264261452818952
17.264,-2.4043167266174676,1.443091198768952,1.4333281622253173
17.28,-2.4052869148077285,1.4434437413186194,1.4401576177457647
17.296,-2.4062403385502726,1.4437976152085588,1.4469160467030393
17.312,-2.4071912476397097,1.4441503893484364,1.4536055875985447
17.328,-2.4081554668388625,1.4444994072148991,1.4602287731965402
17.344,-2.4091498760614,1.4448418724273984,1.4667882476106389
17.36,-2.41019179053178,1.4451749486304606,1.4732864070378975
17.376,-2.411298265503871,1.4454958695812543,1.4797249637021785
17.392,-2.4124853633849574,1.44580205315997,1.4861044357148754
17.408,-2.4138865761731045,1.446095032656505,1.4928119950699847
17.424,-2.4154479363775345,1.4463624494122864,1.4997103929321804
17.44,-2.41710976694316,1.4466121285473044,1.5066095295976947
17.456,-2.4188879936501073,1.4468409972220317,1.5134965033608065
17.472,-2.4208240272030186,1.4470492362765863,1.5204775973208575
17.488,-2.4229235355152614,1.4472360602899135,1.52759019065262
17.504,-2.4251672285287498,1.4474043435380237,1.5348162895326598
17.52,-2.4275405540463537,1.447555870470562,1.5421364458369657
17.536,-2.430032087613154,1.4476918595114046,1.5495325078983668
17.552,-2.4326323979934164,1.4478132131068107,1.556987733264548
17.568,-2.435463262332437,1.4479151320950308,1.5647634878883458
17.584,-2.43831476464036,1.4480019191344449,1.572241404088249
17.6,-2.441214322264552,1.4480774051399121,1.5796491258339376
17.616,-2.444157153066249,1.448144664732015,1.5870245510954322
17.632,-2.4471327087703294,1.4482054796932322,1.5943785101999124
17.648,-2.450129836491131,1.4482611911850274,1.6017146932682202
17.664,-2.453137970460786,1.4483128630178819,1.6090330920392677
17.68,-2.456147673592031,1.448361274033557,1.6163310445426549
17.696,-2.4591506240559355,1.4484068574544002,1.6236025622591626
17.712,-2.462131660806724,1.448449359649915,1.63081273829469
17.728,-2.4650870701076,1.448488799723247,1.6379535787371267
17.744,-2.4680141627073,1.4485247916097426,1.645014350537545
17.76,-2.470912871187181,1.4485564907879218,1.651985279746418
17.776,-2.4737851907106236,1.448582776086939,1.658857992098387
17.792,-2.4766343035037686,1.448602451356613,1.6656258362554832
17.808,-2.4794659800255525,1.4486145498717515,1.6722917779611133
17.824,-2.482301865278794,1.4486173208577589,1.678895543803937
17.84,-2.4851508865683,1.4486097226281196,1.6854604375100137
17.856,-2.4880152765952954,1.4485912467048874,1.691981035587649
17.872,-2.4908949554043502,1.4485619337708973,1.6984530585296786
17.888,-2.4937885771152133,1.4485221450452785,1.7048741796583475
17.904,-2.4966932624325056,1.4484726165344728,1.7112442965591275
17.92,-2.4996045702373872,1.4484144491368058,1.717565596690912
17.936,-2.5021287427139023,1.4460000564368005,1.7223719735817158
17.952,-2.5049618734069132,1.4445366839433031,1.7282743377691834
17.968,-2.5078017303463245,1.4437178565738824,1.7344361532917414
17.984,-2.5106455247776474,1.443259714711434,1.7406221997855873
18.0,-2.5134567013183893,1.4430100558869208,1.7468134031263358
18.016,-2.5162238573138085,1.4428803374516639,1.7530125655267268
18.032,-2.518931370504344,1.442823042014695,1.759230310271489
18.048,-2.5215655446128853,1.4428121993719711,1.765477764908525
18.064,-2.5241169586901964,1.4428341938814746,1.7717767409631746
18.08,-2.5267051250160875,1.4428802831849843,1.778506334639853
18.096,-2.529291033661089,1.442931126975404,1.7854856020789451
18.112,-2.531808452006903,1.4429953861511668,1.7925432411082236
18.128,-2.5342430844626285,1.4430772191145829,1.7997167801113603
18.144,-2.5366190053244284,1.4431760739356538,1.807092154627751
18.16,-2.538951545316181,1.4432880738296823,1.814677181582764
18.176,-2.5412459395052402,1.443411488795875,1.822444507562592
18.192,-2.5435031808444073,1.4435458477153535,1.8303707303843466
18.208,-2.5457222332475036,1.4436911623238213,1.8384351306897884
